"illustrations","key","word","corrAnsw","trial_type","cues","illustration_loop.thisRepN","illustration_loop.thisTrialN","illustration_loop.thisN","illustration_loop.thisIndex","repeat_practice.thisRepN","repeat_practice.thisTrialN","repeat_practice.thisN","repeat_practice.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","ongoing_task_loop.thisRepN","ongoing_task_loop.thisTrialN","ongoing_task_loop.thisN","ongoing_task_loop.thisIndex","loop_cues.thisRepN","loop_cues.thisTrialN","loop_cues.thisN","loop_cues.thisIndex","loop_cues2.thisRepN","loop_cues2.thisTrialN","loop_cues2.thisN","loop_cues2.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","PM_task_loop.thisRepN","PM_task_loop.thisTrialN","PM_task_loop.thisN","PM_task_loop.thisIndex","recog_task_loop.thisRepN","recog_task_loop.thisTrialN","recog_task_loop.thisN","recog_task_loop.thisIndex","slider_mood.response","slider_mood.rt","slider_arousal.response","slider_arousal.rt","key_resp_6.keys","key_resp_6.rt","key_resp_6.corr","key_resp_6.rtFirst","key_resp_4.keys","key_resp_4.rt","key_resp_7.keys","key_resp_7.rt","key_resp_ongoing.keys","key_resp_ongoing.rt","key_resp_ongoing.corr","key_resp_ongoing.rtFirst","key_resp_PM.keys","key_resp_PM.rt","key_resp_PM.rtFirst","key_resp_PM.corr","key_resp_PM.lenient","key_resp_recognition.keys","key_resp_recognition.corr","key_resp_recognition.rt","key_resp_recognition.rtFirst","participant","session","expName","psychopyVersion","frameRate","X"
"","","flower","l","No","",NA,NA,NA,NA,0,0,0,0,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']","[0.8667604000074789]",1,0.866760400007479,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","hard","l","No","",NA,NA,NA,NA,0,0,0,0,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']","[0.9170186000410467]",1,0.917018600041047,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","flower","d","HIT","",NA,NA,NA,NA,0,0,0,0,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']","[0.7840818000258878]",1,0.784081800025888,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","computer","l","No","",NA,NA,NA,NA,0,0,0,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']","[0.8009124000091106]",1,0.800912400009111,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","museum","l","No","",NA,NA,NA,NA,0,0,0,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']","[0.8673839999828488]",1,0.867383999982849,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","computer","d","HIT","",NA,NA,NA,NA,0,0,0,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']","[0.4341879999265075]",1,0.434187999926507,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","art","l","No","",NA,NA,NA,NA,0,0,0,0,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']","[0.8506477000191808]",1,0.850647700019181,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","museum","l","No","",NA,NA,NA,NA,0,0,0,0,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']","[0.9507939000613987]",0,0.950793900061399,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","art","d","HIT","",NA,NA,NA,NA,0,0,0,0,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']","[1.6840456000063568]",1,1.68404560000636,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","danger","l","No","",NA,NA,NA,NA,0,0,0,0,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']","[1.2671552000101656]",1,1.26715520001017,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","","","","",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"n",7.32647490000818,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"space",1.33333940000739,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","storm","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[0.9980005000252277]",1,0.998000500025228,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","glass","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[0.751215299940668]",1,0.751215299940668,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","umbrella","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[1.4837511000223458]",1,1.48375110002235,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","glass","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['d']","[2.00022009992972]",1,2.00022009992972,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","farm","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[0.750627400004305]",1,0.750627400004305,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","air","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[0.9504057000158355]",1,0.950405700015836,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","farm","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['d']","[0.5172909999964759]",1,0.517290999996476,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","white","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[0.7005179000552744]",1,0.700517900055274,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","rough","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[0.53379140002653]",1,0.53379140002653,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","white","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['d']","[0.5506960999919102]",1,0.55069609999191,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","passage","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[0.46732759999576956]",1,0.46732759999577,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","education","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[0.43371890007983893]",1,0.433718900079839,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","passage","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['d']","[0.5003599999472499]",1,0.50035999994725,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","clock","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[0.45050379994791]",1,0.45050379994791,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","rough","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[0.934321100008674]",1,0.934321100008674,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","clock","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['d']","[0.5505440999986604]",1,0.55054409999866,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","trumpet","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[0.5342595999827608]",1,0.534259599982761,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","violin","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[0.9011138000059873]",1,0.901113800005987,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","ankle","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,18,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[1.2507680000271648]",1,1.25076800002716,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","crisis","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,19,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[0.7010308000026271]",1,0.701030800002627,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","ankle","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['d']","[0.8337955999886617]",1,0.833795599988662,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","mistake","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[0.4670752000529319]",1,0.467075200052932,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","education","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[1.3171010999940336]",1,1.31710109999403,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","mistake","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,23,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['d']","[0.5506668000016361]",1,0.550666800001636,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","trumpet","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24,24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[1.134010500041768]",1,1.13401050004177,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","bar","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[0.5509157999185845]",1,0.550915799918585,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","violin","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26,26,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[0.9675592000130564]",1,0.967559200013056,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","bar","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27,27,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['d']","[0.8174648999702185]",1,0.817464899970219,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","tree","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28,28,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[0.7670408000703901]",1,0.76704080007039,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","storm","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,29,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[0.8344046999700367]",1,0.834404699970037,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","tree","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['d']","[0.8505807000910863]",1,0.850580700091086,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
"","","news","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,31,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"['l']","[1.967450900003314]",1,1.96745090000331,"","",NA,NA,"","",NA,"",NA,39,1,"PM","3.0.6",59.9437008522155,NA
