"illustrations","key","word","corrAnsw","trial_type","cues","illustration_loop.thisRepN","illustration_loop.thisTrialN","illustration_loop.thisN","illustration_loop.thisIndex","repeat_practice.thisRepN","repeat_practice.thisTrialN","repeat_practice.thisN","repeat_practice.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","ongoing_task_loop.thisRepN","ongoing_task_loop.thisTrialN","ongoing_task_loop.thisN","ongoing_task_loop.thisIndex","loop_cues.thisRepN","loop_cues.thisTrialN","loop_cues.thisN","loop_cues.thisIndex","loop_cues2.thisRepN","loop_cues2.thisTrialN","loop_cues2.thisN","loop_cues2.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","PM_task_loop.thisRepN","PM_task_loop.thisTrialN","PM_task_loop.thisN","PM_task_loop.thisIndex","recog_task_loop.thisRepN","recog_task_loop.thisTrialN","recog_task_loop.thisN","recog_task_loop.thisIndex","slider_mood.response","slider_mood.rt","slider_arousal.response","slider_arousal.rt","key_resp_6.keys","key_resp_6.corr","key_resp_6.rt","key_resp_6.rtFirst","key_resp_4.keys","key_resp_4.rt","key_resp_7.keys","key_resp_7.rt","key_resp_ongoing.keys","key_resp_ongoing.rt","key_resp_ongoing.corr","key_resp_ongoing.rtFirst","key_resp_PM.keys","key_resp_PM.corr","key_resp_PM.rt","key_resp_PM.lenient","key_resp_PM.rtFirst","key_resp_recognition.keys","key_resp_recognition.rt","key_resp_recognition.corr","key_resp_recognition.rtFirst","participant","session","expName","psychopyVersion","frameRate","X"
"","","lion","d","HIT","",NA,NA,NA,NA,0,0,0,0,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[0.7504974999465048]",0.750497499946505,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","black","l","No","",NA,NA,NA,NA,0,0,0,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.7505145000759512]",1.75051450007595,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","statue","l","No","",NA,NA,NA,NA,0,0,0,0,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.3671252999920398]",1.36712529999204,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","black","d","HIT","",NA,NA,NA,NA,0,0,0,0,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[1.7006708000553772]",1.70067080005538,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","field","l","No","",NA,NA,NA,NA,0,0,0,0,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.6172117999522015]",1.6172117999522,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","arm","l","No","",NA,NA,NA,NA,0,0,0,0,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.5503613000037149]",1.55036130000371,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","field","d","HIT","",NA,NA,NA,NA,0,0,0,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[1.217301500029862]",1.21730150002986,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","excuse","l","No","",NA,NA,NA,NA,0,0,0,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","statue","l","No","",NA,NA,NA,NA,0,0,0,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[9.560002945363522e-05]",9.56000294536352e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","excuse","d","HIT","",NA,NA,NA,NA,0,0,0,0,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","woman","l","No","",NA,NA,NA,NA,0,0,0,0,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",0,"[7.650000043213367e-05, 1.3501633999403566]",7.65000004321337e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","city","l","No","",NA,NA,NA,NA,0,0,0,0,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","woman","d","HIT","",NA,NA,NA,NA,0,0,0,0,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[1.8672757999738678]",1.86727579997387,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","","","","",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"y",19.1250238999492,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","city","l","No","",NA,NA,NA,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.8437369000166655]",1.84373690001667,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","lion","l","No","",NA,NA,NA,NA,1,0,1,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.9508114999625832]",0.950811499962583,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","arm","l","No","",NA,NA,NA,NA,1,0,1,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.6004762999946252]",1.60047629999463,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","lion","d","HIT","",NA,NA,NA,NA,1,0,1,0,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[1.6003303999314085]",1.60033039993141,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","black","l","No","",NA,NA,NA,NA,1,0,1,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.0502805999713019]",1.0502805999713,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","statue","l","No","",NA,NA,NA,NA,1,0,1,0,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.2007008000509813]",1.20070080005098,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","black","d","HIT","",NA,NA,NA,NA,1,0,1,0,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[1.3008292999584228]",1.30082929995842,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","field","l","No","",NA,NA,NA,NA,1,0,1,0,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.0672650000778958]",1.0672650000779,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","arm","l","No","",NA,NA,NA,NA,1,0,1,0,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.1670749000040814]",1.16707490000408,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","field","d","HIT","",NA,NA,NA,NA,1,0,1,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[1.5507940999232233]",1.55079409992322,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","excuse","l","No","",NA,NA,NA,NA,1,0,1,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.7172262000385672]",1.71722620003857,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","statue","l","No","",NA,NA,NA,NA,1,0,1,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.2506440000142902]",1.25064400001429,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","excuse","d","HIT","",NA,NA,NA,NA,1,0,1,0,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[1.20024019991979]",1.20024019991979,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","woman","l","No","",NA,NA,NA,NA,1,0,1,0,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.1504926999332383]",1.15049269993324,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","city","l","No","",NA,NA,NA,NA,1,0,1,0,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.0836690999567509]",1.08366909995675,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","woman","d","HIT","",NA,NA,NA,NA,1,0,1,0,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[1.3337671000044793]",1.33376710000448,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","","","","",NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"y",23.2774343999336,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","city","l","No","",NA,NA,NA,NA,2,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.3435805999906734]",1.34358059999067,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","lion","l","No","",NA,NA,NA,NA,2,0,2,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.083845300017856]",1.08384530001786,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","arm","l","No","",NA,NA,NA,NA,2,0,2,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.5501108999596909]",1.55011089995969,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","lion","d","HIT","",NA,NA,NA,NA,2,0,2,0,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[0.9670467000687495]",0.96704670006875,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","black","l","No","",NA,NA,NA,NA,2,0,2,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.2338055000873283]",1.23380550008733,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","statue","l","No","",NA,NA,NA,NA,2,0,2,0,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.1498248999705538]",1.14982489997055,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","black","d","HIT","",NA,NA,NA,NA,2,0,2,0,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[1.150508499937132]",1.15050849993713,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","field","l","No","",NA,NA,NA,NA,2,0,2,0,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.2504218999529257]",1.25042189995293,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","arm","l","No","",NA,NA,NA,NA,2,0,2,0,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.6672649999381974]",1.6672649999382,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","field","d","HIT","",NA,NA,NA,NA,2,0,2,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[0.9836886000121012]",0.983688600012101,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","excuse","l","No","",NA,NA,NA,NA,2,0,2,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.0839630999835208]",1.08396309998352,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","statue","l","No","",NA,NA,NA,NA,2,0,2,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.4506852999329567]",1.45068529993296,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","excuse","d","HIT","",NA,NA,NA,NA,2,0,2,0,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[1.6673767999745905]",1.66737679997459,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","woman","l","No","",NA,NA,NA,NA,2,0,2,0,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.5505338999209926]",1.55053389992099,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","city","l","No","",NA,NA,NA,NA,2,0,2,0,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.483729499974288]",1.48372949997429,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","woman","d","HIT","",NA,NA,NA,NA,2,0,2,0,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[1.617337999981828]",1.61733799998183,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
"","","","","","",NA,NA,NA,NA,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"n",5.64578330004588,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,119,1,"PM","3.0.6",60.1343883322616,NA
