"illustrations","key","word","corrAnsw","trial_type","cues","illustration_loop.thisRepN","illustration_loop.thisTrialN","illustration_loop.thisN","illustration_loop.thisIndex","repeat_practice.thisRepN","repeat_practice.thisTrialN","repeat_practice.thisN","repeat_practice.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","ongoing_task_loop.thisRepN","ongoing_task_loop.thisTrialN","ongoing_task_loop.thisN","ongoing_task_loop.thisIndex","loop_cues.thisRepN","loop_cues.thisTrialN","loop_cues.thisN","loop_cues.thisIndex","loop_cues2.thisRepN","loop_cues2.thisTrialN","loop_cues2.thisN","loop_cues2.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","PM_task_loop.thisRepN","PM_task_loop.thisTrialN","PM_task_loop.thisN","PM_task_loop.thisIndex","recog_task_loop.thisRepN","recog_task_loop.thisTrialN","recog_task_loop.thisN","recog_task_loop.thisIndex","slider_mood.response","slider_mood.rt","slider_arousal.response","slider_arousal.rt","key_resp_6.keys","key_resp_6.corr","key_resp_6.rt","key_resp_6.rtFirst","key_resp_4.keys","key_resp_4.rt","key_resp_7.keys","key_resp_7.rt","key_resp_ongoing.keys","key_resp_ongoing.rt","key_resp_ongoing.corr","key_resp_ongoing.rtFirst","key_resp_PM.keys","key_resp_PM.rt","key_resp_PM.rtFirst","key_resp_PM.corr","key_resp_PM.lenient","key_resp_recognition.keys","key_resp_recognition.corr","key_resp_recognition.rt","key_resp_recognition.rtFirst","participant","session","expName","psychopyVersion","frameRate","X"
"","","lion","d","HIT","",NA,NA,NA,NA,0,0,0,0,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[1.7170120000009774]",1.71701200000098,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","black","l","No","",NA,NA,NA,NA,0,0,0,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","statue","l","No","",NA,NA,NA,NA,0,0,0,0,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.617476399995212]",0.617476399995212,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","black","d","HIT","",NA,NA,NA,NA,0,0,0,0,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[0.26737129999673925]",0.267371299996739,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","field","l","No","",NA,NA,NA,NA,0,0,0,0,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'l']",1,"[0.31725409999489784, 0.4337355999959982]",0.317254099994898,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","arm","l","No","",NA,NA,NA,NA,0,0,0,0,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.10038260000146693]",0.100382600001467,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","field","d","HIT","",NA,NA,NA,NA,0,0,0,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[0.5507769999967422]",0.550776999996742,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","excuse","l","No","",NA,NA,NA,NA,0,0,0,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","statue","l","No","",NA,NA,NA,NA,0,0,0,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[8.620000153314322e-05]",8.62000015331432e-05,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","excuse","d","HIT","",NA,NA,NA,NA,0,0,0,0,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[0.0002418000003672205]",0.00024180000036722,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","woman","l","No","",NA,NA,NA,NA,0,0,0,0,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'l']",1,"[0.16694310000457335, 1.117056800001592]",0.166943100004573,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","city","l","No","",NA,NA,NA,NA,0,0,0,0,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",0,"[0.4174492000020109, 1.3006028999952832]",0.417449200002011,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","woman","d","HIT","",NA,NA,NA,NA,0,0,0,0,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[1.1503880000018398]",1.15038800000184,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","","","","",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"y",69.2497053999978,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","city","l","No","",NA,NA,NA,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","lion","l","No","",NA,NA,NA,NA,1,0,1,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","arm","l","No","",NA,NA,NA,NA,1,0,1,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.9673917999971309]",0.967391799997131,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","lion","d","HIT","",NA,NA,NA,NA,1,0,1,0,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[0.23434979999728967]",0.23434979999729,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","black","l","No","",NA,NA,NA,NA,1,0,1,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'l']",1,"[8.669999806443229e-05, 1.7338423999972292]",8.66999980644323e-05,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","statue","l","No","",NA,NA,NA,NA,1,0,1,0,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.3670972999971127]",1.36709729999711,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","black","d","HIT","",NA,NA,NA,NA,1,0,1,0,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'l']",0,"[0.15068230000179028, 1.5673291999992216]",0.15068230000179,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","field","l","No","",NA,NA,NA,NA,1,0,1,0,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","arm","l","No","",NA,NA,NA,NA,1,0,1,0,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'l']",1,"[0.2002135000002454, 1.1170612999994773]",0.200213500000245,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","field","d","HIT","",NA,NA,NA,NA,1,0,1,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[1.1170861999999033]",1.1170861999999,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","excuse","l","No","",NA,NA,NA,NA,1,0,1,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.1004618000006303]",1.10046180000063,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","statue","l","No","",NA,NA,NA,NA,1,0,1,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'l']",1,"[8.679999882588163e-05, 1.617269499998656]",8.67999988258816e-05,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","excuse","d","HIT","",NA,NA,NA,NA,1,0,1,0,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[1.116961200001242]",1.11696120000124,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","woman","l","No","",NA,NA,NA,NA,1,0,1,0,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.0338764999978594]",1.03387649999786,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","city","l","No","",NA,NA,NA,NA,1,0,1,0,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.28398870000091847]",0.283988700000918,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","woman","d","HIT","",NA,NA,NA,NA,1,0,1,0,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","","","","",NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"l",0.000101099998573773,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","city","l","No","",NA,NA,NA,NA,2,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.579851200003759]",1.57985120000376,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","lion","l","No","",NA,NA,NA,NA,2,0,2,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.7171899000022677]",1.71718990000227,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","arm","l","No","",NA,NA,NA,NA,2,0,2,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.750287599999865]",1.75028759999987,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","lion","d","HIT","",NA,NA,NA,NA,2,0,2,0,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[1.650345699999889]",1.65034569999989,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","black","l","No","",NA,NA,NA,NA,2,0,2,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.1176322999963304]",1.11763229999633,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","statue","l","No","",NA,NA,NA,NA,2,0,2,0,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[8.600000001024455e-05]",8.60000000102445e-05,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","black","d","HIT","",NA,NA,NA,NA,2,0,2,0,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'd']",0,"[8.499999967170879e-05, 1.4170811000003596]",8.49999996717088e-05,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","field","l","No","",NA,NA,NA,NA,2,0,2,0,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.8672837000049185]",0.867283700004919,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","arm","l","No","",NA,NA,NA,NA,2,0,2,0,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'd']",1,"[0.2664040000017849, 1.8494874000025447]",0.266404000001785,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","field","d","HIT","",NA,NA,NA,NA,2,0,2,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[1.4001920000009704]",1.40019200000097,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","excuse","l","No","",NA,NA,NA,NA,2,0,2,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.8337318999983836]",0.833731899998384,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","statue","l","No","",NA,NA,NA,NA,2,0,2,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.2840843000012683]",1.28408430000127,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","excuse","d","HIT","",NA,NA,NA,NA,2,0,2,0,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[0.25073349999729544]",0.250733499997295,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","woman","l","No","",NA,NA,NA,NA,2,0,2,0,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.5337708000006387]",0.533770800000639,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","city","l","No","",NA,NA,NA,NA,2,0,2,0,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.0670895999937784]",1.06708959999378,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","woman","d","HIT","",NA,NA,NA,NA,2,0,2,0,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[0.0005426999996416271]",0.000542699999641627,"",NA,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
"","","","","","",NA,NA,NA,NA,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"l",0.11709260000498,"",NA,"","",NA,NA,"","",NA,NA,"","",NA,"",NA,136,1,"PM","3.0.6",60.1611959083462,NA
